adc,lut_index,lut_value,ratio,gene_samples,gene_ms,mode
3197,274,0.218169153,0.0103843672,4984.49624,103.843672,gene
3198,274,0.218169153,0.0103843672,4984.49624,103.843672,gene
3199,274,0.218169153,0.0103843672,4984.49624,103.843672,gene
3200,273,0.217726141,0.0103212364,4954.19349,103.212364,gene
3201,273,0.217726141,0.0103212364,4954.19349,103.212364,gene
3202,273,0.217726141,0.0103212364,4954.19349,103.212364,gene
3203,273,0.217726141,0.0103212364,4954.19349,103.212364,gene
3204,272,0.217284024,0.0102584887,4924.07459,102.584887,gene
3205,272,0.217284024,0.0102584887,4924.07459,102.584887,gene
3206,272,0.217284024,0.0102584887,4924.07459,102.584887,gene
3207,272,0.217284024,0.0102584887,4924.07459,102.584887,gene
3208,271,0.2168428,0.010196122,4894.13854,101.96122,gene
3209,271,0.2168428,0.010196122,4894.13854,101.96122,gene
3210,271,0.2168428,0.010196122,4894.13854,101.96122,gene
3211,271,0.2168428,0.010196122,4894.13854,101.96122,gene
3212,270,0.216402471,0.0101341341,4864.38437,101.341341,gene
3213,270,0.216402471,0.0101341341,4864.38437,101.341341,gene
3214,270,0.216402471,0.0101341341,4864.38437,101.341341,gene
3215,270,0.216402471,0.0101341341,4864.38437,101.341341,gene
3216,269,0.215963036,0.0100725231,4834.81108,100.725231,gene
3217,269,0.215963036,0.0100725231,4834.81108,100.725231,gene
3218,269,0.215963036,0.0100725231,4834.81108,100.725231,gene
3219,269,0.215963036,0.0100725231,4834.81108,100.725231,gene
3220,268,0.215524495,0.0100112869,4805.4177,100.112869,gene
3221,268,0.215524495,0.0100112869,4805.4177,100.112869,gene
3222,268,0.215524495,0.0100112869,4805.4177,100.112869,gene
3223,268,0.215524495,0.0100112869,4805.4177,100.112869,gene
3224,267,0.215086848,0.00995042345,4776.20326,99.5042345,gene
3225,267,0.215086848,0.00995042345,4776.20326,99.5042345,gene
3226,267,0.215086848,0.00995042345,4776.20326,99.5042345,gene
3227,267,0.215086848,0.00995042345,4776.20326,99.5042345,gene
3228,266,0.21465008,0.00988992872,4747.16579,98.8992872,gene
3229,266,0.21465008,0.00988992872,4747.16579,98.8992872,gene
3230,266,0.21465008,0.00988992872,4747.16579,98.8992872,gene
3231,266,0.21465008,0.00988992872,4747.16579,98.8992872,gene
3232,265,0.214214206,0.00982980277,4718.30533,98.2980277,gene
3233,265,0.214214206,0.00982980277,4718.30533,98.2980277,gene
3234,265,0.214214206,0.00982980277,4718.30533,98.2980277,gene
3235,265,0.214214206,0.00982980277,4718.30533,98.2980277,gene
3236,264,0.213779226,0.00977004358,4689.62092,97.7004358,gene
3237,264,0.213779226,0.00977004358,4689.62092,97.7004358,gene
3238,264,0.213779226,0.00977004358,4689.62092,97.7004358,gene
3239,264,0.213779226,0.00977004358,4689.62092,97.7004358,gene
3240,263,0.21334511,0.00971064509,4661.10964,97.1064509,gene
3241,263,0.21334511,0.00971064509,4661.10964,97.1064509,gene
3242,263,0.21334511,0.00971064509,4661.10964,97.1064509,gene
3243,263,0.21334511,0.00971064509,4661.10964,97.1064509,gene
3244,262,0.212911889,0.00965160943,4632.77253,96.5160943,gene
3245,262,0.212911889,0.00965160943,4632.77253,96.5160943,gene
3246,262,0.212911889,0.00965160943,4632.77253,96.5160943,gene
3247,262,0.212911889,0.00965160943,4632.77253,96.5160943,gene
3248,261,0.212479547,0.0095929326,4604.60765,95.929326,gene
3249,261,0.212479547,0.0095929326,4604.60765,95.929326,gene
3250,261,0.212479547,0.0095929326,4604.60765,95.929326,gene
3251,261,0.212479547,0.0095929326,4604.60765,95.929326,gene
3252,260,0.212048084,0.00953461267,4576.61408,95.3461267,gene
3253,260,0.212048084,0.00953461267,4576.61408,95.3461267,gene
3254,260,0.212048084,0.00953461267,4576.61408,95.3461267,gene
3255,260,0.212048084,0.00953461267,4576.61408,95.3461267,gene
3256,259,0.2116175,0.0094766477,4548.7909,94.766477,gene
3257,259,0.2116175,0.0094766477,4548.7909,94.766477,gene
3258,259,0.2116175,0.0094766477,4548.7909,94.766477,gene
3259,259,0.2116175,0.0094766477,4548.7909,94.766477,gene
3260,258,0.21118778,0.00941903377,4521.13621,94.1903377,gene
3261,258,0.21118778,0.00941903377,4521.13621,94.1903377,gene
3262,258,0.21118778,0.00941903377,4521.13621,94.1903377,gene
3263,258,0.21118778,0.00941903377,4521.13621,94.1903377,gene
3264,257,0.210758939,0.00936177099,4493.65008,93.6177099,gene
3265,257,0.210758939,0.00936177099,4493.65008,93.6177099,gene
3266,257,0.210758939,0.00936177099,4493.65008,93.6177099,gene
3267,257,0.210758939,0.00936177099,4493.65008,93.6177099,gene
3268,256,0.210330963,0.00930485547,4466.33062,93.0485547,gene
3269,256,0.210330963,0.00930485547,4466.33062,93.0485547,gene
3270,256,0.210330963,0.00930485547,4466.33062,93.0485547,gene
3271,256,0.210330963,0.00930485547,4466.33062,93.0485547,gene
3272,255,0.209903851,0.00924828533,4439.17696,92.4828533,gene
3273,255,0.209903851,0.00924828533,4439.17696,92.4828533,gene
3274,255,0.209903851,0.00924828533,4439.17696,92.4828533,gene
3275,255,0.209903851,0.00924828533,4439.17696,92.4828533,gene
3276,254,0.209477618,0.00919206068,4412.18913,91.9206068,gene
3277,254,0.209477618,0.00919206068,4412.18913,91.9206068,gene
3278,254,0.209477618,0.00919206068,4412.18913,91.9206068,gene
3279,254,0.209477618,0.00919206068,4412.18913,91.9206068,gene
3280,253,0.20905225,0.00913617768,4385.36529,91.3617768,gene
3281,253,0.20905225,0.00913617768,4385.36529,91.3617768,gene
3282,253,0.20905225,0.00913617768,4385.36529,91.3617768,gene
3283,253,0.20905225,0.00913617768,4385.36529,91.3617768,gene
3284,252,0.208627746,0.00908063449,4358.70455,90.8063449,gene
3285,252,0.208627746,0.00908063449,4358.70455,90.8063449,gene
3286,252,0.208627746,0.00908063449,4358.70455,90.8063449,gene
3287,252,0.208627746,0.00908063449,4358.70455,90.8063449,gene
3288,251,0.208204105,0.00902542926,4332.20605,90.2542926,gene
3289,251,0.208204105,0.00902542926,4332.20605,90.2542926,gene
3290,251,0.208204105,0.00902542926,4332.20605,90.2542926,gene
3291,251,0.208204105,0.00902542926,4332.20605,90.2542926,gene
3292,250,0.207781315,0.00897055825,4305.86796,89.7055825,gene
3293,250,0.207781315,0.00897055825,4305.86796,89.7055825,gene
3294,250,0.207781315,0.00897055825,4305.86796,89.7055825,gene
3295,250,0.207781315,0.00897055825,4305.86796,89.7055825,gene
3296,249,0.207359388,0.00891602156,4279.69035,89.1602156,gene
3297,249,0.207359388,0.00891602156,4279.69035,89.1602156,gene
3298,249,0.207359388,0.00891602156,4279.69035,89.1602156,gene
3299,249,0.207359388,0.00891602156,4279.69035,89.1602156,gene
3300,248,0.206938326,0.0088618174,4253.67235,88.618174,gene
3301,248,0.206938326,0.0088618174,4253.67235,88.618174,gene
3302,248,0.206938326,0.0088618174,4253.67235,88.618174,gene
3303,248,0.206938326,0.0088618174,4253.67235,88.618174,gene
3304,247,0.206518099,0.00880794014,4227.81127,88.0794014,gene
3305,247,0.206518099,0.00880794014,4227.81127,88.0794014,gene
3306,247,0.206518099,0.00880794014,4227.81127,88.0794014,gene
3307,247,0.206518099,0.00880794014,4227.81127,88.0794014,gene
3308,246,0.20609875,0.00875439372,4202.10899,87.5439372,gene
3309,246,0.20609875,0.00875439372,4202.10899,87.5439372,gene
3310,246,0.20609875,0.00875439372,4202.10899,87.5439372,gene
3311,246,0.20609875,0.00875439372,4202.10899,87.5439372,gene
3312,245,0.205680236,0.00870117067,4176.56192,87.0117067,gene
3313,245,0.205680236,0.00870117067,4176.56192,87.0117067,gene
3314,245,0.205680236,0.00870117067,4176.56192,87.0117067,gene
3315,245,0.205680236,0.00870117067,4176.56192,87.0117067,gene
3316,244,0.205262572,0.00864827113,4151.17014,86.4827113,gene
3317,244,0.205262572,0.00864827113,4151.17014,86.4827113,gene
3318,244,0.205262572,0.00864827113,4151.17014,86.4827113,gene
3319,244,0.205262572,0.00864827113,4151.17014,86.4827113,gene
3320,243,0.204845771,0.00859569523,4125.93371,85.9569523,gene
3321,243,0.204845771,0.00859569523,4125.93371,85.9569523,gene
3322,243,0.204845771,0.00859569523,4125.93371,85.9569523,gene
3323,243,0.204845771,0.00859569523,4125.93371,85.9569523,gene
3324,242,0.204429805,0.00854343747,4100.84998,85.4343747,gene
3325,242,0.204429805,0.00854343747,4100.84998,85.4343747,gene
3326,242,0.204429805,0.00854343747,4100.84998,85.4343747,gene
3327,242,0.204429805,0.00854343747,4100.84998,85.4343747,gene
3328,241,0.204014674,0.00849149613,4075.91814,84.9149613,gene
3329,241,0.204014674,0.00849149613,4075.91814,84.9149613,gene
3330,241,0.204014674,0.00849149613,4075.91814,84.9149613,gene
3331,241,0.204014674,0.00849149613,4075.91814,84.9149613,gene
3332,240,0.203600407,0.00843987323,4051.13915,84.3987323,gene
3333,240,0.203600407,0.00843987323,4051.13915,84.3987323,gene
3334,240,0.203600407,0.00843987323,4051.13915,84.3987323,gene
3335,240,0.203600407,0.00843987323,4051.13915,84.3987323,gene
3336,239,0.203186959,0.00838856148,4026.50951,83.8856148,gene
3337,239,0.203186959,0.00838856148,4026.50951,83.8856148,gene
3338,239,0.203186959,0.00838856148,4026.50951,83.8856148,gene
3339,239,0.203186959,0.00838856148,4026.50951,83.8856148,gene
3340,238,0.202774376,0.00833756473,4002.03107,83.3756473,gene
3341,238,0.202774376,0.00833756473,4002.03107,83.3756473,gene
3342,238,0.202774376,0.00833756473,4002.03107,83.3756473,gene
3343,238,0.202774376,0.00833756473,4002.03107,83.3756473,gene
3344,237,0.202362612,0.00828687578,3977.70037,82.8687578,gene
3345,237,0.202362612,0.00828687578,3977.70037,82.8687578,gene
3346,237,0.202362612,0.00828687578,3977.70037,82.8687578,gene
3347,237,0.202362612,0.00828687578,3977.70037,82.8687578,gene
3348,236,0.201951683,0.00823649478,3953.51749,82.3649478,gene
3349,236,0.201951683,0.00823649478,3953.51749,82.3649478,gene
3350,236,0.201951683,0.00823649478,3953.51749,82.3649478,gene
3351,236,0.201951683,0.00823649478,3953.51749,82.3649478,gene
3352,235,0.201541603,0.0081864219,3929.48251,81.864219,gene
3353,235,0.201541603,0.0081864219,3929.48251,81.864219,gene
3354,235,0.201541603,0.0081864219,3929.48251,81.864219,gene
3355,235,0.201541603,0.0081864219,3929.48251,81.864219,gene
3356,234,0.201132342,0.00813665184,3905.59288,81.3665184,gene
3357,234,0.201132342,0.00813665184,3905.59288,81.3665184,gene
3358,234,0.201132342,0.00813665184,3905.59288,81.3665184,gene
3359,234,0.201132342,0.00813665184,3905.59288,81.3665184,gene
3360,233,0.200723916,0.00808718477,3881.84869,80.8718477,gene
3361,233,0.200723916,0.00808718477,3881.84869,80.8718477,gene
3362,233,0.200723916,0.00808718477,3881.84869,80.8718477,gene
3363,233,0.200723916,0.00808718477,3881.84869,80.8718477,gene
3364,232,0.200316325,0.00803801905,3858.24914,80.3801905,gene
3365,232,0.200316325,0.00803801905,3858.24914,80.3801905,gene
3366,232,0.200316325,0.00803801905,3858.24914,80.3801905,gene
3367,232,0.200316325,0.00803801905,3858.24914,80.3801905,gene
3368,231,0.199909553,0.00798915126,3834.7926,79.8915126,gene
3369,231,0.199909553,0.00798915126,3834.7926,79.8915126,gene
3370,231,0.199909553,0.00798915126,3834.7926,79.8915126,gene
3371,231,0.199909553,0.00798915126,3834.7926,79.8915126,gene
3372,230,0.199503615,0.00794058158,3811.47916,79.4058158,gene
3373,230,0.199503615,0.00794058158,3811.47916,79.4058158,gene
3374,230,0.199503615,0.00794058158,3811.47916,79.4058158,gene
3375,230,0.199503615,0.00794058158,3811.47916,79.4058158,gene
3376,229,0.199098498,0.00789230661,3788.30717,78.9230661,gene
3377,229,0.199098498,0.00789230661,3788.30717,78.9230661,gene
3378,229,0.199098498,0.00789230661,3788.30717,78.9230661,gene
3379,229,0.199098498,0.00789230661,3788.30717,78.9230661,gene
3380,228,0.198694199,0.00784432476,3765.27589,78.4432476,gene
3381,228,0.198694199,0.00784432476,3765.27589,78.4432476,gene
3382,228,0.198694199,0.00784432476,3765.27589,78.4432476,gene
3383,228,0.198694199,0.00784432476,3765.27589,78.4432476,gene
3384,227,0.198290735,0.00779663622,3742.38538,77.9663622,gene
3385,227,0.198290735,0.00779663622,3742.38538,77.9663622,gene
3386,227,0.198290735,0.00779663622,3742.38538,77.9663622,gene
3387,227,0.198290735,0.00779663622,3742.38538,77.9663622,gene
3388,226,0.197888076,0.00774923587,3719.63322,77.4923587,gene
3389,226,0.197888076,0.00774923587,3719.63322,77.4923587,gene
3390,226,0.197888076,0.00774923587,3719.63322,77.4923587,gene
3391,226,0.197888076,0.00774923587,3719.63322,77.4923587,gene
3392,225,0.197486237,0.00770212392,3697.01948,77.0212392,gene
3393,225,0.197486237,0.00770212392,3697.01948,77.0212392,gene
3394,225,0.197486237,0.00770212392,3697.01948,77.0212392,gene
3395,225,0.197486237,0.00770212392,3697.01948,77.0212392,gene
3396,224,0.197085217,0.00765529881,3674.54343,76.5529881,gene
3397,224,0.197085217,0.00765529881,3674.54343,76.5529881,gene
3398,224,0.197085217,0.00765529881,3674.54343,76.5529881,gene
3399,224,0.197085217,0.00765529881,3674.54343,76.5529881,gene
3400,223,0.196685016,0.00760875898,3652.20431,76.0875898,gene
3401,223,0.196685016,0.00760875898,3652.20431,76.0875898,gene
3402,223,0.196685016,0.00760875898,3652.20431,76.0875898,gene
3403,223,0.196685016,0.00760875898,3652.20431,76.0875898,gene
3404,222,0.19628562,0.00756250116,3630.00056,75.6250116,gene
3405,222,0.19628562,0.00756250116,3630.00056,75.6250116,gene
3406,222,0.19628562,0.00756250116,3630.00056,75.6250116,gene
3407,222,0.19628562,0.00756250116,3630.00056,75.6250116,gene
3408,221,0.195887044,0.00751652556,3607.93227,75.1652556,gene
3409,221,0.195887044,0.00751652556,3607.93227,75.1652556,gene
3410,221,0.195887044,0.00751652556,3607.93227,75.1652556,gene
3411,221,0.195887044,0.00751652556,3607.93227,75.1652556,gene
3412,220,0.195489258,0.00747082721,3585.99706,74.7082721,gene
3413,220,0.195489258,0.00747082721,3585.99706,74.7082721,gene
3414,220,0.195489258,0.00747082721,3585.99706,74.7082721,gene
3415,220,0.195489258,0.00747082721,3585.99706,74.7082721,gene
3416,219,0.195092306,0.00742540974,3564.19668,74.2540974,gene
3417,219,0.195092306,0.00742540974,3564.19668,74.2540974,gene
3418,219,0.195092306,0.00742540974,3564.19668,74.2540974,gene
3419,219,0.195092306,0.00742540974,3564.19668,74.2540974,gene
3420,218,0.194696143,0.00738026653,3542.52793,73.8026653,gene
3421,218,0.194696143,0.00738026653,3542.52793,73.8026653,gene
3422,218,0.194696143,0.00738026653,3542.52793,73.8026653,gene
3423,218,0.194696143,0.00738026653,3542.52793,73.8026653,gene
3424,217,0.194300786,0.00733539779,3520.99094,73.3539779,gene
3425,217,0.194300786,0.00733539779,3520.99094,73.3539779,gene
3426,217,0.194300786,0.00733539779,3520.99094,73.3539779,gene
3427,217,0.194300786,0.00733539779,3520.99094,73.3539779,gene
3428,216,0.193906233,0.00729080204,3499.58498,72.9080204,gene
3429,216,0.193906233,0.00729080204,3499.58498,72.9080204,gene
3430,216,0.193906233,0.00729080204,3499.58498,72.9080204,gene
3431,216,0.193906233,0.00729080204,3499.58498,72.9080204,gene
3432,215,0.193512484,0.0072464778,3478.30934,72.464778,gene
3433,215,0.193512484,0.0072464778,3478.30934,72.464778,gene
3434,215,0.193512484,0.0072464778,3478.30934,72.464778,gene
3435,215,0.193512484,0.0072464778,3478.30934,72.464778,gene
3436,214,0.193119526,0.00720242194,3457.16253,72.0242194,gene
3437,214,0.193119526,0.00720242194,3457.16253,72.0242194,gene
3438,214,0.193119526,0.00720242194,3457.16253,72.0242194,gene
3439,214,0.193119526,0.00720242194,3457.16253,72.0242194,gene
3440,213,0.192727372,0.00715863466,3436.14464,71.5863466,gene
3441,213,0.192727372,0.00715863466,3436.14464,71.5863466,gene
3442,213,0.192727372,0.00715863466,3436.14464,71.5863466,gene
3443,213,0.192727372,0.00715863466,3436.14464,71.5863466,gene
3444,212,0.192336023,0.00711511451,3415.25497,71.1511451,gene
3445,212,0.192336023,0.00711511451,3415.25497,71.1511451,gene
3446,212,0.192336023,0.00711511451,3415.25497,71.1511451,gene
3447,212,0.192336023,0.00711511451,3415.25497,71.1511451,gene
3448,211,0.191945463,0.0070718584,3394.49203,70.718584,gene
3449,211,0.191945463,0.0070718584,3394.49203,70.718584,gene
3450,211,0.191945463,0.0070718584,3394.49203,70.718584,gene
3451,211,0.191945463,0.0070718584,3394.49203,70.718584,gene
3452,210,0.191555694,0.0070288649,3373.85515,70.288649,gene
3453,210,0.191555694,0.0070288649,3373.85515,70.288649,gene
3454,210,0.191555694,0.0070288649,3373.85515,70.288649,gene
3455,210,0.191555694,0.0070288649,3373.85515,70.288649,gene
3456,209,0.191166714,0.00698613259,3353.34364,69.8613259,gene
3457,209,0.191166714,0.00698613259,3353.34364,69.8613259,gene
3458,209,0.191166714,0.00698613259,3353.34364,69.8613259,gene
3459,209,0.191166714,0.00698613259,3353.34364,69.8613259,gene
3460,208,0.190778524,0.00694366006,3332.95683,69.4366006,gene
3461,208,0.190778524,0.00694366006,3332.95683,69.4366006,gene
3462,208,0.190778524,0.00694366006,3332.95683,69.4366006,gene
3463,208,0.190778524,0.00694366006,3332.95683,69.4366006,gene
3464,207,0.190391123,0.00690144591,3312.69404,69.0144591,gene
3465,207,0.190391123,0.00690144591,3312.69404,69.0144591,gene
3466,207,0.190391123,0.00690144591,3312.69404,69.0144591,gene
3467,207,0.190391123,0.00690144591,3312.69404,69.0144591,gene
3468,206,0.190004513,0.00685948873,3292.55459,68.5948873,gene
3469,206,0.190004513,0.00685948873,3292.55459,68.5948873,gene
3470,206,0.190004513,0.00685948873,3292.55459,68.5948873,gene
3471,206,0.190004513,0.00685948873,3292.55459,68.5948873,gene
3472,205,0.189618677,0.00681778554,3272.53706,68.1778554,gene
3473,205,0.189618677,0.00681778554,3272.53706,68.1778554,gene
3474,205,0.189618677,0.00681778554,3272.53706,68.1778554,gene
3475,205,0.189618677,0.00681778554,3272.53706,68.1778554,gene
3476,204,0.189233631,0.00677633655,3252.64154,67.7633655,gene
3477,204,0.189233631,0.00677633655,3252.64154,67.7633655,gene
3478,204,0.189233631,0.00677633655,3252.64154,67.7633655,gene
3479,204,0.189233631,0.00677633655,3252.64154,67.7633655,gene
3480,203,0.188849375,0.0067351404,3232.86739,67.351404,gene
3481,203,0.188849375,0.0067351404,3232.86739,67.351404,gene
3482,203,0.188849375,0.0067351404,3232.86739,67.351404,gene
3483,203,0.188849375,0.0067351404,3232.86739,67.351404,gene
3484,202,0.188465893,0.00669419412,3213.21318,66.9419412,gene
3485,202,0.188465893,0.00669419412,3213.21318,66.9419412,gene
3486,202,0.188465893,0.00669419412,3213.21318,66.9419412,gene
3487,202,0.188465893,0.00669419412,3213.21318,66.9419412,gene
3488,201,0.188083187,0.00665349636,3193.67825,66.5349636,gene
3489,201,0.188083187,0.00665349636,3193.67825,66.5349636,gene
3490,201,0.188083187,0.00665349636,3193.67825,66.5349636,gene
3491,201,0.188083187,0.00665349636,3193.67825,66.5349636,gene
3492,200,0.18770127,0.00661304736,3174.26273,66.1304736,gene
3493,200,0.18770127,0.00661304736,3174.26273,66.1304736,gene
3494,200,0.18770127,0.00661304736,3174.26273,66.1304736,gene
3495,200,0.18770127,0.00661304736,3174.26273,66.1304736,gene
3496,199,0.187320113,0.00657284263,3154.96446,65.7284263,gene
3497,199,0.187320113,0.00657284263,3154.96446,65.7284263,gene
3498,199,0.187320113,0.00657284263,3154.96446,65.7284263,gene
3499,199,0.187320113,0.00657284263,3154.96446,65.7284263,gene
3500,198,0.186939731,0.00653288242,3135.78356,65.3288242,gene
3501,198,0.186939731,0.00653288242,3135.78356,65.3288242,gene
3502,198,0.186939731,0.00653288242,3135.78356,65.3288242,gene
3503,198,0.186939731,0.00653288242,3135.78356,65.3288242,gene
3504,197,0.186560124,0.00649316541,3116.7194,64.9316541,gene
3505,197,0.186560124,0.00649316541,3116.7194,64.9316541,gene
3506,197,0.186560124,0.00649316541,3116.7194,64.9316541,gene
3507,197,0.186560124,0.00649316541,3116.7194,64.9316541,gene
3508,196,0.186181292,0.00645369027,3097.77133,64.5369027,gene
3509,196,0.186181292,0.00645369027,3097.77133,64.5369027,gene
3510,196,0.186181292,0.00645369027,3097.77133,64.5369027,gene
3511,196,0.186181292,0.00645369027,3097.77133,64.5369027,gene
3512,195,0.185803235,0.00641445571,3078.93874,64.1445571,gene
3513,195,0.185803235,0.00641445571,3078.93874,64.1445571,gene
3514,195,0.185803235,0.00641445571,3078.93874,64.1445571,gene
3515,195,0.185803235,0.00641445571,3078.93874,64.1445571,gene
3516,194,0.185425937,0.00637545887,3060.22026,63.7545887,gene
3517,194,0.185425937,0.00637545887,3060.22026,63.7545887,gene
3518,194,0.185425937,0.00637545887,3060.22026,63.7545887,gene
3519,194,0.185425937,0.00637545887,3060.22026,63.7545887,gene
3520,193,0.1850494,0.00633669847,3041.61527,63.3669847,gene
3521,193,0.1850494,0.00633669847,3041.61527,63.3669847,gene
3522,193,0.1850494,0.00633669847,3041.61527,63.3669847,gene
3523,193,0.1850494,0.00633669847,3041.61527,63.3669847,gene
3524,192,0.184673637,0.00629817477,3023.12389,62.9817477,gene
3525,192,0.184673637,0.00629817477,3023.12389,62.9817477,gene
3526,192,0.184673637,0.00629817477,3023.12389,62.9817477,gene
3527,192,0.184673637,0.00629817477,3023.12389,62.9817477,gene
3528,191,0.184298635,0.00625988497,3004.74478,62.5988497,gene
3529,191,0.184298635,0.00625988497,3004.74478,62.5988497,gene
3530,191,0.184298635,0.00625988497,3004.74478,62.5988497,gene
3531,191,0.184298635,0.00625988497,3004.74478,62.5988497,gene
3532,190,0.183924392,0.00622182779,2986.47734,62.2182779,gene
3533,190,0.183924392,0.00622182779,2986.47734,62.2182779,gene
3534,190,0.183924392,0.00622182779,2986.47734,62.2182779,gene
3535,190,0.183924392,0.00622182779,2986.47734,62.2182779,gene
3536,189,0.183550909,0.00618400198,2968.32095,61.8400198,gene
3537,189,0.183550909,0.00618400198,2968.32095,61.8400198,gene
3538,189,0.183550909,0.00618400198,2968.32095,61.8400198,gene
3539,189,0.183550909,0.00618400198,2968.32095,61.8400198,gene
3540,188,0.183178186,0.00614640629,2950.27502,61.4640629,gene
3541,188,0.183178186,0.00614640629,2950.27502,61.4640629,gene
3542,188,0.183178186,0.00614640629,2950.27502,61.4640629,gene
3543,188,0.183178186,0.00614640629,2950.27502,61.4640629,gene
3544,187,0.182806224,0.00610903948,2932.33895,61.0903948,gene
3545,187,0.182806224,0.00610903948,2932.33895,61.0903948,gene
3546,187,0.182806224,0.00610903948,2932.33895,61.0903948,gene
3547,187,0.182806224,0.00610903948,2932.33895,61.0903948,gene
3548,186,0.182435006,0.00607189881,2914.51143,60.7189881,gene
3549,186,0.182435006,0.00607189881,2914.51143,60.7189881,gene
3550,186,0.182435006,0.00607189881,2914.51143,60.7189881,gene
3551,186,0.182435006,0.00607189881,2914.51143,60.7189881,gene
3552,185,0.182064563,0.00603498603,2896.7933,60.3498603,gene
3553,185,0.182064563,0.00603498603,2896.7933,60.3498603,gene
3554,185,0.182064563,0.00603498603,2896.7933,60.3498603,gene
3555,185,0.182064563,0.00603498603,2896.7933,60.3498603,gene
3556,184,0.18169485,0.00599829548,2879.18183,59.9829548,gene
3557,184,0.18169485,0.00599829548,2879.18183,59.9829548,gene
3558,184,0.18169485,0.00599829548,2879.18183,59.9829548,gene
3559,184,0.18169485,0.00599829548,2879.18183,59.9829548,gene
3560,183,0.181325898,0.0059618289,2861.67787,59.618289,gene
3561,183,0.181325898,0.0059618289,2861.67787,59.618289,gene
3562,183,0.181325898,0.0059618289,2861.67787,59.618289,gene
3563,183,0.181325898,0.0059618289,2861.67787,59.618289,gene
3564,182,0.18095769,0.00592558361,2844.28013,59.2558361,gene
3565,182,0.18095769,0.00592558361,2844.28013,59.2558361,gene
3566,182,0.18095769,0.00592558361,2844.28013,59.2558361,gene
3567,182,0.18095769,0.00592558361,2844.28013,59.2558361,gene
3568,181,0.180590242,0.00588955987,2826.98874,58.8955987,gene
3569,181,0.180590242,0.00588955987,2826.98874,58.8955987,gene
3570,181,0.180590242,0.00588955987,2826.98874,58.8955987,gene
3571,181,0.180590242,0.00588955987,2826.98874,58.8955987,gene
3572,180,0.180223525,0.00585375358,2809.80172,58.5375358,gene
3573,180,0.180223525,0.00585375358,2809.80172,58.5375358,gene
3574,180,0.180223525,0.00585375358,2809.80172,58.5375358,gene
3575,180,0.180223525,0.00585375358,2809.80172,58.5375358,gene
3576,179,0.179857552,0.00581816501,2792.71921,58.1816501,gene
3577,179,0.179857552,0.00581816501,2792.71921,58.1816501,gene
3578,179,0.179857552,0.00581816501,2792.71921,58.1816501,gene
3579,179,0.179857552,0.00581816501,2792.71921,58.1816501,gene
3580,178,0.179492339,0.00578279444,2775.74133,57.8279444,gene
3581,178,0.179492339,0.00578279444,2775.74133,57.8279444,gene
3582,178,0.179492339,0.00578279444,2775.74133,57.8279444,gene
3583,178,0.179492339,0.00578279444,2775.74133,57.8279444,gene
3584,177,0.179127857,0.00574763779,2758.86614,57.4763779,gene
3585,177,0.179127857,0.00574763779,2758.86614,57.4763779,gene
3586,177,0.179127857,0.00574763779,2758.86614,57.4763779,gene
3587,177,0.179127857,0.00574763779,2758.86614,57.4763779,gene
3588,176,0.178764105,0.00571269392,2742.09308,57.1269392,gene
3589,176,0.178764105,0.00571269392,2742.09308,57.1269392,gene
3590,176,0.178764105,0.00571269392,2742.09308,57.1269392,gene
3591,176,0.178764105,0.00571269392,2742.09308,57.1269392,gene
3592,175,0.178401113,0.00567796453,2725.42297,56.7796453,gene
3593,175,0.178401113,0.00567796453,2725.42297,56.7796453,gene
3594,175,0.178401113,0.00567796453,2725.42297,56.7796453,gene
3595,175,0.178401113,0.00567796453,2725.42297,56.7796453,gene
3596,174,0.178038836,0.0056434442,2708.85322,56.434442,gene
3597,174,0.178038836,0.0056434442,2708.85322,56.434442,gene
3598,174,0.178038836,0.0056434442,2708.85322,56.434442,gene
3599,174,0.178038836,0.0056434442,2708.85322,56.434442,gene
3600,173,0.177677318,0.00560913604,2692.3853,56.0913604,gene
3601,173,0.177677318,0.00560913604,2692.3853,56.0913604,gene
3602,173,0.177677318,0.00560913604,2692.3853,56.0913604,gene
3603,173,0.177677318,0.00560913604,2692.3853,56.0913604,gene
3604,172,0.177316517,0.00557503468,2676.01665,55.7503468,gene
3605,172,0.177316517,0.00557503468,2676.01665,55.7503468,gene
3606,172,0.177316517,0.00557503468,2676.01665,55.7503468,gene
3607,172,0.177316517,0.00557503468,2676.01665,55.7503468,gene
3608,171,0.17695646,0.0055411418,2659.74806,55.411418,gene
3609,171,0.17695646,0.0055411418,2659.74806,55.411418,gene
3610,171,0.17695646,0.0055411418,2659.74806,55.411418,gene
3611,171,0.17695646,0.0055411418,2659.74806,55.411418,gene
3612,170,0.176597118,0.00550745349,2643.57767,55.0745349,gene
3613,170,0.176597118,0.00550745349,2643.57767,55.0745349,gene
3614,170,0.176597118,0.00550745349,2643.57767,55.0745349,gene
3615,170,0.176597118,0.00550745349,2643.57767,55.0745349,gene
3616,169,0.176238522,0.00547397142,2627.50628,54.7397142,gene
3617,169,0.176238522,0.00547397142,2627.50628,54.7397142,gene
3618,169,0.176238522,0.00547397142,2627.50628,54.7397142,gene
3619,169,0.176238522,0.00547397142,2627.50628,54.7397142,gene
3620,168,0.175880641,0.0054406917,2611.53202,54.406917,gene
3621,168,0.175880641,0.0054406917,2611.53202,54.406917,gene
